Restaurant,Nickname,Review,Date,Revisit_Count,Reviewer_Review_Count,Reviewer_Photo_Count
태평돈가스,아이리스4473,"맛있어요 좋아요,,",24.7.19.금,1,1,593
태평돈가스,M1N55E0,언제나 맛있는~ 치즈돈가스~,24.6.3.월,2,938,337
태평돈가스,매미826,치즈돈까스 짱맛입니다 !!! 양도 많아서 2조각 남겼어요 ㅠㅠ,24.5.7.화,2,256,211
태평돈가스,도로시266,좋아요,24.9.27.금,1,552,8
태평돈가스,pohanghang,"맛은 평타
근데 사장님 왜 반말해요?
어리다고 반말하면 다인가요? 기분 진짜 나쁘네
태평동 23년 살지만 맛집이라고 첨 들었음
걍 가성비 (좋은가?)때문인가는 모르겠지만 가천대생 아녀서 다행
단대 일미랑 똑같노ㅋㅋㅋㅋㅋ
더보기",24.3.19.화,1,36,50
태평돈가스,항상행복2009,굿,24.8.24.토,1,1,5
태평돈가스,M1N55E0,맛잇어요~,24.6.7.금,3,938,337
태평돈가스,딸기빙수58,돈가스랑 우동 맛있어요^^,24.5.14.화,2,1,246
태평돈가스,M1N55E0,맛잇어용!! 치돈 짱,24.4.2.화,1,938,337
태평돈가스,매미826,돈까스 맛집이용,24.3.12.화,1,256,211
태평돈가스,개나리나리,맛있어요~,24.3.16.토,1,690,25
태평돈가스,주님의용사51,맛집입니다.,24.4.13.토,1,1,44
태평돈가스,딸기빙수58,돈까스 찐 맛집!! 우동도 맛있어요!!,23.9.27.수,1,1,246
태평돈가스,selfbrand,맛있어요,24.4.11.목,1,2,1
올데이커피 가천점,파란만장k,"새벽 1시까지 하는 매장
공부하기 좋음",8.24.일,1,69,23
올데이커피 가천점,소소이59,"매장을 새로 리뉴얼해서 오픈하셨다네요~~
좀더 넓어지고 환해졌어요 기계도 바꾸셨다는데 커피가맛있어요~",2.22.토,1,3,2
올데이커피 가천점,ms2****,"감사합니다 , 고맙습니다 라는 말이 사라져가는 요즘 말끝마다 “고맙습니다” 하고 말해주시는 사장님이 너무 좋아요 따뜻한 말 한마디와 맛있는 음료는 저를 참 기분좋게 만들어주네요 자주 이용하고 싶은곳이에요",24.10.24.목,1,4,0
올데이커피 가천점,a0****,사장님이 친절 해서 자주가곤한답니다,23.9.8.금,1,1,334
올데이커피 가천점,피카츄2867,^^,23.11.28.화,1,2,0
올데이커피 가천점,Rrrr80,공부하기 좋은 카페에요,23.5.13.토,1,2,335
올데이커피 가천점,우콩ㅇ,사장님 친절하셔서 좋아용,23.2.21.화,1,221,30
올데이커피 가천점,둡6,사장님께서 커피 추천해주셨는데 진짜 맛있었어요~,23.2.21.화,1,198,23
올데이커피 가천점,코도,친절하고 공부하기 좋아요,22.12.7.수,2,730,97
올데이커피 가천점,뚜네스,"커피 맛있어요~
매장이 적당히 넓어서 책보거나 노트북 들고가기도 괜찮을거 같아요.",22.12.17.토,1,604,680
올데이커피 가천점,이예진801,조용하고 조명도 편안해서 편하게 쉬고 올 수 있는 분위기네요,22.11.25.금,1,54,8
올데이커피 가천점,따스한 봄날,굿,22.11.10.목,1,785,45
올데이커피 가천점,Going on,쏘쏘,22.10.8.토,1,959,13
올데이커피 가천점,kan****,좋아요,22.7.7.목,1,739,2
올데이커피 가천점,lgr****,굿,22.5.2.월,1,1,1
올데이커피 가천점,국화꽃향기99,^^♡♡,22.2.12.토,1,1,9
올데이커피 가천점,달빛천사7459,좋아요,22.5.1.일,1,2,581
올데이커피 가천점,tls****,공부하기 좋습니다,21.9.29.수,1,1,17
올데이커피 가천점,Gee40,조용하고 좋아요,21.9.15.수,1,748,224
올데이커피 가천점,짠돌맘,"싸고 좋아요
실내인테리어 쇼파나 테이블은 살짝 올드해요",20.8.8.토,1,1,465
올데이커피 가천점,달콤에플,"음 일단 시범운영24시라 좋은 것 같아요
24시로 운영 바뀌고 사장님 없을땐 무인 자판기 있어요!
아메리카노 맛은 잘 모르겠어요..;",20.3.24.화,1,71,69
올데이커피 가천점,달콤에플,"24시 카페
책상도 넓고 의자도 넓고
요새 애용하는중
아아2500 &자판기 아1700
더보기",20.3.31.화,2,71,69
올데이커피 가천점,pje****,되게 조용하고 아늑해서 공부하기 딱 좋네염ㅇㅅㅇ,20.5.5.화,1,150,15
올데이커피 가천점,김미영697,좋아요,20.10.11.일,1,1,6
호식당 가천대점,Marilly,"가천대 근처 크지 않은 규모의 귀여운 일본식 식당.
친한 언니랑 일본식 음식 먹고싶어 방문했어요~
일단 건물 옆에 전용 주차장 있어서 너무 좋았어요ㅎ
차슈덮밥에 차슈 추가해서 돼지고기 듬뿍 얹어서 먹었는데 너무 맛도리였네요😋 숟가락 뜰 때 마다 고기가 올라와서 기분 와락 좋았어요🥰 알싸한 와사비 살짝씩 얹어 먹음 더 맛있더라고요.ㅎ
단맛이 은은히 나면서 불향도 살짝 씩 나고 밥 양도 적절했어요.ㅎ
새우장덮밥은 톡톡 연어알갱이가 식감을 사로잡았고 새우가 통통하고 신선하니 넘 맛있었어요~
특별한 듯 일상적인 일식이 넘 끌리는 곳이에요!
혼밥도 강추.ㅎ
굳굳ㅎ
다음엔 카레나 다른 메뉴도 먹어보려고요ㅎㅎ
그리고 군데군데 귀엽고 아기자기한 뇨석들이 있어서 취저였어욤😚
더보기",6.30.월,1,115,317
호식당 가천대점,yeo****,지인들과 밥먹으러 왔어요!! 연어도 새우도 가지도 완전 맛있어요 ㅎㅎㅎㅎ 즐거운 시간 보내기 좋은 것 같아요! 다음에 또 오겠습니다~,7.17.목,1,21,35
호식당 가천대점,stars1234,연어+새우덮밥 먹었는데 노른자와 날치알이 듬뿍 들어가서 고소하고 맛있어요!🍚🍚🍣🦐,6.24.화,10,533,1
호식당 가천대점,wea****,"6번째 방문인데, 너무 만족합니다",8.26.화,1,12,13
호식당 가천대점,tjd****,가천대 최고 덮밥 카레집~자주와요,9.1.월,2,93,83
호식당 가천대점,와그박쿵수,이제 거의 모든 메뉴를 다 먹어본 ‘호식당’🍛어떤 선택을 하든 후회 없음. 하지만 가장 기다리고 있는 메뉴는 메밀면. 여름 메뉴라서 아직 시작을 안했음ㅠㅠ 오늘은 가지덮밥과 치킨카레. 가지덮밥이 살짝 짭짤한 감이 있었는데 밥을 무료로 추가할 수 있으니 오히려 좋아👍 가지식감도 살아있고 짭쪼름한 돼지고기랑 살살 버무려 먹으면 너무 맛있음. 여름메뉴 빨리 시작해주세요~^^,4.15.화,4,352,1
호식당 가천대점,성남시태평,든든하고 맛있어서 자주옵니다,8.27.수,3,44,13
호식당 가천대점,와그박쿵수,"너무 좋아하는 곳인데 정말정말 오랜만에 찾은 ‘호식당‘. 메밀면을 기대하고 왔으나 아직 시작하지 않아서 나가사키짬뽕(?)으로 아쉬움을 달램🍜 메뉴명이 기억이 안나네…-_-;; 한번 더 방문할 핑계가 생겼으니 오히려 좋네ㅋㅋㅋ 오늘은 시그니처 메뉴인 연어새우덮밥없이 치킨카레와 소고기덮밥 등을 주문🍛 면이면 면, 국물이면 국물, 카레면 카레 뭐하나 빠지는게 없이 너무너무 맛있네. 같이 데리고간 후배들도 맛있다고 칭찬일색이니 뿌듯🥴 카레랑 밥은 리필이 가능한데 카레가 워낙 넉넉히 나와서 먼저 나온 카레와 오므라이스를 먹다가 밥만 더 추가🍚 그렇게 먹어도 카레가 부족하지 않을정도로 맛있고 중간중간 씹히는 마늘후레이크도 상당히 고소하다. 간만에 일본식 카레와 라멘을 맛있게 배부르게 먹었네^^ 메밀 게시하면 또 와야지",3.14.금,3,352,1
호식당 가천대점,en1****,항상 맛있는 카레를 먹을 수 있어서 감사합니다! 호식당 카레가 여기 근처에선 최고에요! 자주오는 단골입니다.,8.7.목,1,49,41
호식당 가천대점,졍abc,가천대 주변에서 호식당이 제일 맛있어요! 졸업하고도 먹으러 다니고 있어요 음식도 정갈하고 맛있고 사장님도 친절하시고 메뉴도 다양해요 배달이랑 포장 둘다 가능해서 손님 많을때는 포장해서도 먹어요 제 최애는 규동이랑 연어덮밥 오믈렛카레 입니다 .. 💘,5.21.수,1,13,15
호식당 가천대점,tjd****,"가게도 이쁘고 너무 맛있는 일식당이에요~~
편한 느낌이 너무 좋아요~",8.1.금,1,93,83
호식당 가천대점,말랑고영희,가지소고기덮밥 위에 반숙란이 올라간다는 것을 그만 까먹어버렸어요..^^ 그치만 추가한 후라이 넘 맛나게 먹었습니당. 양념이랑 토핑 모두 맛있어요~ 추천!,6.21.토,1,744,878
호식당 가천대점,for****,이 근처에서 맛있는 일식먹고 싶을때 꼭 오는곳입니다 친절하고 음식도 다 맛있어서 좋아요,7.28.월,1,15,12
호식당 가천대점,찌니서,가천대 다니면서 평생 한 식당만을 선택하라고 하면 저는 호식당이여 제 연덮을 졸업때까지 책임쟈주세요 아니 졸업하구서도 올게요 가천대 입학은 호식당 먹으러 하는 거라고 해도 ㅇㅈ ㅠㅠㅠㅠ ㅠ ㅠㅠ,7.10.목,1,73,54
호식당 가천대점,웅냔냠,"가천대 다니는 동생이 사람도 많고 맛있다고 소문이 자자하대서 몇 달 전부터 가고 싶었는데 드디어 오네요!
저희는 차슈 덮밥, 칠리 치킨 덮밥, 규동(우삼겹) 이렇게 세 가지 시켰는데 메뉴 하나씩 나올 때마다 맛있겠다를 남발한 것 같아요 ㅋㅋㅋㅠ 저는 차슈 덮밥을 먹었는데 차슈도 부드럽고 담백한데 폭신한 식감이라 너무 맛있더라구요 칠리치킨도 한 조각 얻어 먹었는데 치킨도 촉촉한데 너무 맛있었어요 🤤❤️‍🔥
다음에 오면 또 다른 메뉴도 먹어보고 싶을 만큼 맛있었습니다! 가게 분위기도 아늑하고 음악도 차분해서 대화하기도 좋았고 왜 항상 사람들이 가득한지 알 것 같았달까요... 근처 안 사는 사람으로서 가천대 학생들 호세권(호식당세권) 너무 부러울 뿐 🥰
아직 안 드셔보셨다면 꼭 드셔보세요 실패도, 후회도 없습니다❣️
더보기",4.9.수,1,9,13
호식당 가천대점,엄민섭,"“입안에서 살살 녹는 연어, 여기가 진짜 맛집입니다!”
부드럽고 신선한 생연어가 듬~뿍 올라간 덮밥, 한 입 먹자마자 감탄이 절로 나왔어요. 비리지 않고 고소한 풍미에, 밥과의 조화도 완벽! 양도 넉넉하고 플레이팅도 고급스럽게 나와서 보는 즐거움까지.
이런 퀄리티에 이 가격이면 무조건 재방문각입니다.
연어 좋아하는 분들, 고민하지 말고 꼭 한 번 드셔보세요.
경기도 맛집? 가천대 맛집? 이집집! 강력 추천합니다.
더보기",4.16.수,1,58,45
호식당 가천대점,응응웅웅잉,종종 오는데 맛있어요 치킨카레가 정말 맛있어요! 깨끗하고 좋아요!,5.16.금,1,27,21
호식당 가천대점,레오나61,와 정말 맛있어요 찾아온 보람이 있는 특별하고 ㄱㆍ성비있는 메뉴가 많아요,6.13.금,1,155,77
호식당 가천대점,서유종81,너무 맛있어요!!,7.15.화,1,28,21
호식당 가천대점,감자수집가,"진짜 또또또•••간집
이렇게 맛있는 연어덮밥을 먹어본 적 없어요..
다른 메뉴들도 맛있었던 거 같은데, 연어덮밥이 넘사라 갈때마다 연어만 머거요 ㅠㅠ 연어 안 좋아하던 제 친구도 이제 호식당 맨날 가자구 햐요 … 꼭 가보세요 성남 최고 맛집입니다 ㅜㅜㅜㅜㅜ 점심시간엔 웨이팅 좀 있는데 음식 빨리 나와서 금방 들어갈 수 있어요!!! 진짜…느무 마싯어서 저만 먹기 아까워요🥹🥹
더보기",3.28.금,1,36,56
호식당 가천대점,Sksthdwn1,"사촌 동생이 가천대 다니는데 꼭 먹어보라고 해서 동생기달리는 동안 혼자 다녀와서 먹었어요 😜

웨이팅이 있긴 했지만 친절하게 자리 안내 해주셔서
좋았습니다 👍🏻👍🏻

연어도 먹고싶고 새우도 먹고싶어하시는분 !!
반반 덮밥 ( 연어&새우 ) 강추 !!💯

이게 무슨일? 비린맛 하나 없고 얄들하니 너무 맛있습니다

내가 먹은 연어 ,새우 덮밥중 최고인듯?

가천대 맛집 #호식당 인정합니다

사장님 담에 또 갈게용 !!!!!
바쁘신 와중에 혼자인 절..친절하게 안내 해주시고 맛있는 음식 만들어 주셔서 정말정말 감사합니다 😝❤️❤️
#가천대 맛집 #호식당
더보기",4.16.수,1,9,12
호식당 가천대점,Schmeichel,"맛은 괜찮은데 가격과 양에 비례해서는 좀 그렇습니다.
가게가 엄청 작아요
위례 호식당에 없는 가지덮밥이 있어서 방문했습니다.
맛이 나쁘진않는데 그렇다고 뛰어나진 않아서 재방문은 생각해보게 될거같네요.
게다가 나오는 속도도 다른 곳보다 느린거 같네요.
주문도 제가 먼저 주문했는데 나중에 주문한 사람이 먼저 나오구요.
솔직히 홀이 큰것도 아닌데 이렇게 운영하시면 정신없으신거에 비해서 효율성이 떨어지지않을까 싶네요.
더보기",4.15.화,1,323,376
호식당 가천대점,됴먕,"가라아게 카레를 이 퀄리티, 이 양, 이 가격으로 먹을 수 있는 곳이 거의 없습니다 너무 맛있어요",7.30.수,1,11,7
호식당 가천대점,AJMM,"지난번에 대기여서 못오고 오늘 왔어요^^
후기만큼 맛도 굿!~~친절해요~♡♡
다음주도 올게요",6.7.토,1,17,15
호식당 가천대점,징어59,새우장덮밥 먹었는데 맛있어요!! 재료도 신선한 느낌이고 좋아요~~ 분위기도 좋고 깔끔하고 다음에 또 방문하겠습니다!! 💗💗,6.9.월,1,17,22
호식당 가천대점,kim****,가끔 먹으러 오는 카레집인데 항상 올때마다 맛있고 직원분들도 너무 친절하십니다. 그리고 배고픈 대학생에게 밥이랑 카레가 무한리필인게 너무 좋아요 항상 만족하면서 먹고 갑니다!,6.27.금,1,14,12
호식당 가천대점,Hezhxx,"가성비로 먹기 좋아여
밥을 접시 바닥에 눌러서 주셔서 따로 올려주시면 더 맛있을 것 같아여ㅠㅜ",5.28.수,1,18,23
호식당 가천대점,부드러운 당근,"더운날에 냉모밀 먹으러 왔어요~
시원해서 그런지 너무 맛있네요 잘 먹고 갑니다 ◡̈",5.29.목,1,9,6
호식당 가천대점,김여딩,"사장님이 친절하고 음식이 예뻐요 짱짱 차슈 덮밥 존맛 ! 간장 소스가 맛잇어요 직접 만드시나봐요 ~,~",5.21.수,2,6,6
호식당 가천대점,stars1234,오랜만에 오믈렛카레 먹었는데 맛있어요 :)🤤🤤 안에 체다치즈도 들어가고 카레소스도 넉넉해서 좋아요🥘,2.1.토,9,533,1
호식당 가천대점,곰곰곰75,먹어본 규동이랑 연어덮밥중에 탑클라스였습니다~ 또 방문의사 무조건!,6.12.목,1,752,44
호식당 가천대점,로라3644,여기서 새우장 입문하고 다른 새우는 못 먹어서 새우장 타령하는 사람입니다. 새우장 드세요. 극락입니다.,6.21.토,1,24,22
호식당 가천대점,tndkwns,맛있었어요~~! 체고🫶🏻,6.12.목,1,22,26
호식당 가천대점,newl52,분위기도 좋고 맛있네용 친구랑 같이 먹기좋아요!!,6.2.월,1,8,8
호식당 가천대점,hbs****,매장도 너무 깔끔하고 음식도 맛있어요~,5.30.금,1,32,4
호식당 가천대점,lux****,쾌적하고 정말 맛있게먹었습니다!,5.30.금,1,8,6
호식당 가천대점,성남시태평,자주오는 곳입니다 맛있어요,5.16.금,1,44,13
호식당 가천대점,ca****,"요즘 국밥도 만원인데 이게 어떻게 8500원ㄷㄷㄷㄷㄷ
혼밥하기도 좋았고 사장님도 친절하셨습니다
다음에 연어덮밥도 먹어보고 싶네요🩵",4.16.수,1,1,1
호식당 가천대점,min****,"호식당 정말 자주 오는 곳인데 올때마다 정말 맛있어요 👍👍👍
혼밥하기도 좋고 친구랑 같이오기도 좋아요
다음에도 재방문 할것 같아요~😋😋😋😋",4.15.화,1,14,8
호식당 가천대점,꾸준히리뷰,가지덮밥도 한번 드샤보세요 추천드려요,4.16.수,2,66,72
호식당 가천대점,isj****,가천대맛집!! 자주 오는데 항상 맛있어요!! 카레도 덮밥도 다 추천입니다😍😍😍😍😍,4.16.수,1,15,15
호식당 가천대점,성남시태평,맛있어서 자주옵니다.,5.22.목,2,44,13
호식당 가천대점,dhl****,연어 간장새우도 안 비리고 맛있고요 카레도 부족하면 더 주셔서 배부르게 먹을 수 있어요! 직원분들도 친절하세요!,4.18.금,1,17,11
호식당 가천대점,zza****,맛있어요!,7.24.목,2,21,11
호식당 가천대점,dldydgus0574,일식 평소에 좋아해서 자주 먹는데 맛있게 잘 먹었네요 ㅎㅎ,5.7.수,1,4,3
호식당 가천대점,bin575411,밥 카레 무한리필! 항상 먹으러와요 전ㅎㅎ,4.30.수,1,10,3
호식당 가천대점,빡쥬89,친구들이랑 같이 와서 먹었어요~ 맛있어요~~ 감사합니당,4.21.월,1,18,21
호식당 가천대점,stars1234,연어덮밥이 품절이여서 새우장 덮밥 먹었는데 너무 맛있네용 ㅎㅎ 노른자랑 날치알에 밥 비벼먹으니까 고소하고 맛나요🦐🦐🦐,24.12.20.금,8,533,1
호식당 가천대점,dpfka,가천대 근처 카레 맛집입니다😋,4.16.수,1,25,10
호식당 가천대점,꾸준히리뷰,연어도 맛있고 새로운 가지덮밥도 있어요,3.13.목,1,66,72
호식당 가천대점,zza****,맛있어요!!,7.4.금,1,21,11
호식당 가천대점,김유진5025,"너무 너무 맛있어요!!또올거같아용
가천대 근처 맛집",4.8.화,1,33,9
호식당 가천대점,Zzz37,집근처라 왔어요! 언제나 맛있습니다! 여기 카레도 맛있어요!,4.5.토,1,7,8
호식당 가천대점,말랑고영희,"호식당 겨울메뉴 호짬뽕! 궁금했는데 드디어 먹어봤어요 ㅎㅎ 토핑으로 들어간 숙주, 차슈, 새우가 실하고 면이 우동면이라 나가사키 짬뽕우동을 먹는 느낌이예요!😋 국물이 뜨끈하고 칼칼하니 따뜻하게 먹기 좋았어요~ 추운 겨울날 따뜻한 국물이 생각난다면 호짬뽕 추천해요!👍",24.10.23.수,5,744,878
호식당 가천대점,송지혜21,음식이 맛있고 자주오는데 분위기 괜찮아요,4.8.화,1,12,9
호식당 가천대점,조규서27,마시써용,5.26.월,1,7,9
호식당 가천대점,와그박쿵수,‘호식당’ 모밀면을 먹고 싶어 얼마전이 왔다가 품절로 다른 메뉴만 먹고 갔는데 오늘 다시 생각나서 옴. 면은 말할 것도 없고 함께 나오는 계란밥도 너무 맛있다 🍳계란밥 간장에서 은은하게 올라오는 생강향때문에 노른자 비린맛은 전혀 느낄 수 없음. 가쓰오부시 맛이 진하게 느껴지는 모밀국물은 이 집만의 새콤함이 더해져 너무 맛있음. 여름 다 가기전에 모밀면 맛을 보게되어 기분 좋게 하루 마무리~^^,24.8.26.월,2,352,1
호식당 가천대점,May1570,👍👍👍,4.9.수,1,11,6
호식당 가천대점,rudtn501,"저번에 먹고 너무 맛있어서 또 포장주문하였습니다.
역시 연어덮밥 맛집입니다!!
별5개입니다",24.11.8.금,3,11,3
호식당 가천대점,으니꿍,"가천대맛집 검색해서 온 호식당 ✨
호치킨카레랑 차슈덮밥으로 주문했어요
물, 장국, 단무지, 깍두기 다 셀프에요
여기 카레 찐맛집이에요 치킨도 바삭하고 카레 엄청 오랜만에 먹는건데 맛있어서 순삭했어요🍛🫠
차슈덮밥도 차슈가 엄청 부드럽고 진짜 진짜 맛있어요ㅠㅠㅠ
내부는 아담하지만 회전율이 좋아서 혼밥하기도 좋은 식당이에요
점심시간에는 웨이팅 하고 먹는다고 하더라구요?ㅎㅎㅎ 오믈렛 카레 맛있다고 추천받아서 담엔 저거 먹으러 올게요🥰
더보기",24.6.14.금,1,820,3
호식당 가천대점,말랑고영희,"오랜만에 먹는 오믈렛 카레~ 호식당 특유의 진한 카레와 치즈를 품은 오믈렛이 조화로운 메뉴예요🍛😋 양도 많고 추가 카레, 밥 리필 해주시기 때문에 가성비도 대박인 호식당! 추천합니다~~👍 오래오래 운영해주세요 ㅎㅎ",24.6.10.월,4,744,878
호식당 가천대점,귀여니24,호치킨카레 맛있어요 좋아요 친절하셔요 감사합니다 ❤️,24.10.7.월,1,845,763
호식당 가천대점,홍왕왕이,덮밥만 먹다가 오므라이스 먹어봤는데 더 맛있네요~ 계란속에 치즈도 들어있고 잘먹었어요ㅎㅎ,24.8.23.금,1,238,332
호식당 가천대점,M1N55E0,연어랑 오므라이스 고민하다 먹엇는데 후회옶는 맛이에옹,24.9.2.월,2,938,337
호식당 가천대점,말랑고영희,친구랑 가지덮밥 먹어봤어요🍆 둘다 먹어본적 없어서 궁금한 마음으로 주문했는데 아주 성공적이었어요👏 넘 맛있었습니다👍 원래 덮밥먹을때 밥을 항상 남기게 되었는데 이번 가지덮밥은 완밥했습니다 ㅎㅎ 그렇다고 속도 부담스럽지 않아 더더 좋아요! 사장님도 친절하시고 맛있는 호식당~~ 완전 추천합니다👍,24.5.30.목,3,744,878
호식당 가천대점,dae****,"사진을 못찍어서 인스타에서 퍼왔어요ㅎㅎ
너무맛있고 친절하시고 밥이 리필이라
좋았어요 반찬장국은셀프이고
카레도 부족하면 더 주시더라구요 :)
자주 방문하겠습니다 가천대맛집인정!!!!!
야르!!!
더보기",24.7.25.목,1,1,1
호식당 가천대점,딩이리,음식이 맛있고 친절하세요,24.9.7.토,1,322,132
호식당 가천대점,dlc****,"매장이 귀여워요ㅠㅠ
에어컨 넘시원하구. 음식이맛나유
빨리나오네유 주차도할수있어서 좋네요
담엔 오믈렛카레 먹으러올게요~~^^
더보기",24.7.25.목,1,1,1
호식당 가천대점,8윤아8,"가천대 맛집 일등입니다 ^-^
회전율 좋아서 웨이팅 있어도 금방 들어가용
속도 부대끼지 않고 덮밥도 맛있고 카레도 맛있고 다 맛있어요🤤",24.6.13.목,1,2,2
호식당 가천대점,김여딩,"차슈 덮밥 사진을 못 찍어서 전에 먹은 연어 플러스 덮밥 사진 올려용
음식이 정갈하고 전메뉴 다 맛있어요 !! 가천대 최고의 맛집 ♥
웨이팅 있어도 회전율이 빨라서 10분 내로 들어가서 먹을 수 있어요 !",24.6.7.금,1,6,6
호식당 가천대점,rudtn501,"혼밥하기 너무 좋아요!!
완전 카레맛집입니다!!
치킨도 정말 맛있고!!
자주 오도록 하겠습니다.
더보기",24.6.1.토,2,11,3
호식당 가천대점,뀨이니뀨,"가천대의 명물 호식당 ,, ㅠㅠ 조금만 늦게와도 만석이어서 못 먹어서 오늘은 일찍 나와서 먹었어요 !!! 새우장도 쫀쫀한게 넘 맛있구 카레도 너무 짜지않아서 딱 좋아용♡",24.4.23.화,2,1,767
호식당 가천대점,먹학개론,음식이 정갈하네요!,24.5.25.토,1,1,615
호식당 가천대점,M1N55E0,맛잇어요~,24.6.12.수,1,938,337
호식당 가천대점,쿠쿠푸루핑,맛있어요,24.6.12.수,1,1,479
호식당 가천대점,stars1234,"거의 반년만에 먹는 호식당 오믈렛 카레🍛🍛🍳
오믈렛 안에 치즈들어간게 맛있어요🧀🧀
가성비도 좋고 저녁먹는데 근처 대학생들이 많이 오네요",23.10.6.금,7,533,1
호식당 가천대점,메로나57,"가성비가 너무좋고 너무 맛있어요

연어덮밥에 차슈 가라아케 추가가 진짜 존맛입니다

추천!
더보기",23.12.16.토,1,2,24
호식당 가천대점,나는빛나,카레맛집❤️순삭하게 되는 맛집❤️,23.12.16.토,1,1,581
호식당 가천대점,츄단풍,"어쩌다 가천대역 근처를 방문할 일이 생겨서
급하게 찾아서 간 식당인데 너무 맛있게 잘 먹었어요
요즘 물가 고려했을 때 연어덮밥 가성비도 너무 좋구
타코야끼도 정말 맛있었어요

(그런데 매장이 좀 협소해서 항상 대기를 받는 것 같아요 가실 분들 참고하세요!)
더보기",23.11.11.토,1,73,111
호식당 가천대점,호동왕자견우,굿 웨이팅있음,23.12.27.수,2,1,172
호식당 가천대점,콩콩2068,완전 맛있어요!!!!! 👍🏻👍🏻👍🏻,23.11.7.화,5,389,260
호식당 가천대점,콩콩2068,여기 오면 꼭 한톨도 남김없이 다 먹고 와요.. 진짜 맛있고 가성비 짱 좋습니다🥹🥹🥹❣️❣️,23.8.22.화,4,389,260
호식당 가천대점,stars1234,오랜만에 성남와서 연어덮밥 먹었는데 너무 맛있었어요🍣🍣 연어가 신선해요,23.7.28.금,6,533,1
호식당 가천대점,happyha,굿,24.2.10.토,1,1,68
호식당 가천대점,콩콩2068,"또 다 먹어치우기 ,, 진짜 너무 맛있어요😭😭😭👍🏻",23.8.2.수,3,389,260
호식당 가천대점,lipkeah,"이 동네 뭐 먹을거 없나하고 찾아간 집인데, 맛도 있고 가성비도 훌륭함. 엄청 만족함.",23.10.19.목,1,40,21
호식당 가천대점,ggomi133,데이트 필수코스 ෆ˙ᵕ˙ෆ 오믈렛카레 쨩‼️‼️‼️‼️👍🏻,23.11.6.월,1,67,10
호식당 가천대점,zzangsang914,맛있어요 사람은 많은데 좁아서 아쉽,23.9.14.목,1,70,47
호식당 가천대점,신선한아메리카노,오믈렛 카레 먹어봤는데 만족했어요. 부드러운 치즈 오믈렛이 일품이었어요! 매장은 좀 넓지 않은 편이에요.,23.6.22.목,1,820,1
호식당 가천대점,굴러다니는돌멩이,점심 시간에 웨이팅이 있는 곳이에요 간이 과하지 않고 적당해서 좋아요!,23.5.12.금,1,165,83
호식당 가천대점,알리알리셩,좋아요,23.11.9.목,1,1,1
호식당 가천대점,정오리,오믈렛 안에 치즈가 있어요,23.5.2.화,1,154,487
호식당 가천대점,aengdoo,좋아요,24.2.7.수,4,444,3
호식당 가천대점,말랑고영희,"인테리어와 분위기가 좋았던 맛집! 메뉴도 다양한 편이라 자주와도 질리지 않을 것 같아요~ 직원분들도 친절하시고 음식 맛, 양 모두 만족스러웠어요 굿굿! 전 감바스카레 먹었는데 새우가 통통~하니 넘 좋았구요 평소에 진한카레 매우매우 좋아하는데 딱 맛있는 진한 카레라 감격스러워하며 맛있게 먹었네요 🤤 반숙후라이와 빠삭빠삭 씹히는 마늘 후레이크까지! 최고였습니다 👍 매장 자리는 넓은 편이 아니여서 웨이팅있는 경우도 있더라구요! 그렇지만 빨리 빠지는 편이라 좋아요~ㅎㅎ 웨이팅하면서 미리 주문 넣을 수 있는 것도 좋구요! 다음에 다른 메뉴 먹으러 재방문각 😋",23.3.7.화,1,744,878
호식당 가천대점,상원92,"맘 같아선 일주일에 두세 번씩 오고 싶은데 바빠서 근처 들를 때마다 오는 곳이에요. 늘 손님이 많은 이유가 있네요, 오늘도 잘 먹고 갑니당 🥰",23.4.1.토,2,17,17
호식당 가천대점,늘 여기,맛있어요,23.9.5.화,2,455,152
호식당 가천대점,송파김감독,음식이 맛있어요,23.4.19.수,1,242,874
호식당 가천대점,천상천하568,장소는 좁지만 음식은 정말 맛있어요.,23.8.16.수,1,909,156
호식당 가천대점,bv98,가성비며 맛이며 최고인 듯합니다 다음엔 다른 메뉴도 도전해 보려고요 내부가 좁긴 하지만… 맛있으니 괜찮습니다,23.3.14.화,1,66,45
호식당 가천대점,stars1234,오믈렛카레에 연어추가 !! 이조합 최고,23.1.27.금,5,533,1
호식당 가천대점,aengdoo,좋아요,23.12.13.수,3,444,3
호식당 가천대점,1210ho,오늘 처음 갔는데 음식이 정갈하고 엄청 맛있어서 리뷰 남겨요 밥도 더 주셔서 배불리 먹었답니다! 대신 매장이 작아서 점퍼 놓을 곳이 없어요ㅠㅠㅠ 의자 보관함엔 뭐 다른게 들어 있더라구요 재방문할 의사 있어용,23.1.5.목,1,765,59
호식당 가천대점,aengdoo,좋아요,23.12.12.화,2,444,3
호식당 가천대점,aengdoo,좋아요,23.12.11.월,1,444,3
호식당 가천대점,리우13,"내부는 넓은 편은 아닌데 혼밥하기 좋을듯해요><
학교근처라 가격도 저렴하고 맛도 좋습니다!!
오늘은 차슈덮밥시켰는데 고기양도 푸짐했어요
다음에는 카레먹어보려구요!!
더보기",23.1.26.목,1,417,484
호식당 가천대점,호동왕자견우,특색있는 음식 좋네요 굿,23.4.1.토,1,1,172
호식당 가천대점,TBH1,맛있는데 양이조금 적어요,23.3.24.금,1,46,28
